SMILES,tpsa,tpsa_bounds,logp,logp_bounds,molweight,molweight_bounds,all_bounds
O=C(c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N(Cc1cc(-c2ccc(Cl)s2)on1)c1ccc(-n2ncccc2=O)cc1,125.08,False,8.2173,False,725.0473495,False,False
COC(=O)c1ccc2c(c1)c(C(=O)NC1CCN(C(C)C)CC1)nn2CC(=O)Nc1ccc(Cl)cn1,118.45,False,3.1126,True,512.1938811,False,False
CC(C)N1CCC(NC(=O)c2cc3c(C(=O)N4CC(O)C4)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,103.84,False,4.4788,False,581.1863532,False,False
O=C(NCC1CCN(c2ccncc2)CC1)c1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)N2CCCC2)c1,74.77,False,5.8923,False,580.2007963,False,False
O=C(NCCS(=O)(=O)NC1CCNCC1)c1ccc(Cl)s1,87.3,False,0.8027,False,351.0478111,True,False
O=C(Nc1ccc(N2CCOC2=O)cc1)c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,102.49,False,5.6634,False,519.0768027,False,False
COC(=O)c1cc(N2CCOCC2=O)ccc1NC(=O)CCNC(=O)c1ccc(Cl)s1,114.04,False,2.3099,True,465.076134,False,False
COCc1ncc(C(=O)NC2CCN(C(C)C)CC2)n1Cc1cc(-c2ccc(Cl)s2)on1,85.42,False,4.0503,False,477.1601384,False,False
O=C(Cn1nc(C(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)c2ccccc21)Nc1ccc(Cl)cn1,118.45,False,3.4481,True,518.1469309,False,False
O=C1C(NS(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1CCNc1ccncc1,91.4,False,2.941,True,450.0587101,False,False
COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(C(F)(F)F)cn3)c2cn1,110.61,False,3.7166,True,562.2515382,False,False
Nc1ccnc2cc(CN3CCC(NS(=O)(=O)c4cc5ccc(Cl)cc5s4)C3=O)ccc12,105.39,False,3.7645,True,486.0587101,False,False
Nc1ncnc2cc(CN3C(=O)CN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3CN3CCC(N4CCCC4)CC3)ccc12,115.97,False,4.042,False,653.2009577,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CCCC4CO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,103.84,False,5.259,False,609.2176533,False,False
Cc1nc(-c2nc(C(=O)NC3CCN(C(C)C)CC3)cn2Cc2cc(-c3ccc(Cl)s3)on2)cs1,89.08,False,5.33582,False,530.1325438,False,False
O=C(c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N1CCC(N2CCCC2=O)CC1,71.58,False,5.2865,False,508.1335893,False,False
Nc1nccc2ccc(C3CCN(C(=O)c4ccc(-c5cccnc5)cc4F)CC3)cc12,72.11,False,5.0379,False,426.1855896,False,False
NC(=O)C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,152.58,False,1.9671,False,530.0597728,False,False
COCC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3[nH]2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,134.51,False,2.3948,True,514.1190019,False,False
COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)nc3c(C(=O)N4CC(O)C4)cccc32)c1,99.93,False,2.5125,True,505.2689046,False,False
Cc1c(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)c2nccnc12,89.08,False,4.76052,False,498.1604728,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(OCCO)ncc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,121.61,False,2.6971,True,514.2095312,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)OCCO)cc23)CC1,122.72,False,4.2062,False,571.1656177,False,False
CC(C)N1CCC(NC(=O)c2cnc(-c3cccnc3)n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,89.08,False,4.9659,False,510.1604728,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CCCOCC4)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,108.8,False,3.7935,True,580.2564813,False,False
CCOC(=O)OC(C)OC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,138.02,False,5.733,False,643.1867471,False,False
CCOC(=O)c1ncc(C(=O)NC2CCN(C(C)C)CC2)n1Cc1cc(-c2ccc(Cl)s2)on1,113.49,False,4.4084,False,531.1707031,False,False
COc1cccc(Cn2ccnc2C(=O)NCC2CCN(C(C)C)CC2)c1,102.49,False,4.0806,False,505.1550531,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CCC(F)(F)CC4)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,59.39,True,2.7902,True,370.2368762,True,True
CC(C)N1CCC(N(CC(=O)O)C(=O)c2cc3c(Cl)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,99.57,False,4.8023,False,600.2427231,False,False
Nc1nc(CNC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)c[nH]1,91.81,False,6.1125,False,574.1208317,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCC(F)(F)CC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,114.76,False,4.2948,False,452.0822225,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NCC(F)(F)F)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,96.5,False,4.7752,False,580.183494,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3cccc(C#N)c23)CC1,105.29,False,4.196,False,558.142772,False,False
CC(C)N1CCC(NC(=O)c2cc(NCC(F)F)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,99.98,False,4.92878,False,508.1448227,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NC3CCS(=O)(=O)C3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,104.18,False,2.8498,True,483.1961073,False,False
COC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)cn1CC(=O)Nc1ccc(Cl)cn1,139.43,False,2.8208,True,594.1485878,False,False
Nc1nccc2ccc(CN3CCC(NS(=O)(=O)c4cc(-c5cccnc5)cs4)C3=O)cc12,105.56,False,2.5644,True,461.1829821,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)O)n(Cc3cc(-c4ccc(Cl)s4)on3)c2)CC1,118.28,False,3.0199,True,479.1085815,False,False
CC(C)N1CCC(NC(=O)c2cc3c(C(=O)O)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,100.6,False,4.2071,False,476.128504,False,False
O=C(Cn1nc(C(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)c2ccccc21)Nc1ccc(Cl)cn1,100.6,False,5.3603,False,526.144154,False,False
COCC1CCCN1C(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,109.22,False,4.6018,False,516.1676663,False,False
C#Cc1ccc(C(=O)NCCC(=O)Nc2ccc(N3CCOCC3=O)cc2)cc1,105.73,False,4.1549,False,574.2129023,False,False
CC(C)N1CCC(NC(=O)c2ccc(-c3ccccc3)n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,87.74,False,1.7897,False,391.1532062,True,False
CC(C)N1CCC(NC(=O)c2nc3c(n2Cc2cc(-c4ccc(Cl)s4)on2)C(C(=O)O)CCC3)CC1,63.3,False,6.1759,False,508.1699748,False,False
Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c(C(=O)NC1CCN(C(C)C)CC1)nn2Cc1cc(-c2ccc(Cl)s2)on1,113.49,False,4.4084,False,531.1707031,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCCOCC3)cn2CC(=O)Nc2ccc(Cl)cn2)CC1,145.84,False,5.26872,False,639.155447,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N(C)CCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,108.8,False,2.6403,True,530.2408313,False,False
CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Cl)cn2)cc1,103.84,False,4.7264,False,583.2020032,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCSC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,110.16,False,5.6512,False,558.1128539,False,False
O=C(Nc1ccc(N2CCCC2=O)cc1)c1cc2ccnc(OCC3CC3)c2n1Cc1cc(-c2ccc(Cl)s2)on1,96.5,False,4.0504,False,548.1431085,False,False
O=C(NC1CCN(c2ccnc(Cl)n2)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,102.49,False,6.6224,False,587.139403,False,False
COc1ccc(-c2ccc(C(=O)N3CCC(c4cccc(C(=N)N)c4)CC3)cc2)cn1,89.08,False,5.9017,False,552.0902003,False,False
CC(OC(=O)OC1CCCCC1)OC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,92.3,False,4.06107,False,414.2055761,True,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N(CCO)CCO)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,138.02,False,7.0458,False,697.2336973,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)cccc3n2Cc2n[nH]c3ccc(Cl)cc23)CC1,136.96,False,2.3307,True,564.1921668,False,False
Nc1ncnc2ccc(CN3CCN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3=O)cc12,116.14,False,3.9151,True,494.1833164,False,False
N=C(N)c1ccc(O)c(C=CCNC(=O)c2ccc(-c3cccc(S(N)(=O)=O)c3)cc2)c1,109.49,False,3.1132,True,487.0539591,False,False
CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)OCCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,159.36,False,2.43387,True,450.1361762,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CC(O)C4)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,122.72,False,4.2062,False,571.1656177,False,False
O=C(Cn1c(C(=O)NC2CCN(C3CC3)CC2)cc2cc(OCCO)ccc21)Nc1ccc(Cl)cn1,132.69,False,2.1427,True,553.2204302,False,False
COCc1nc(C(=O)NC2CCN(C(C)C)CC2)cn1Cc1cc(-c2ccc(Cl)s2)on1,108.72,False,3.0561,True,511.1986321,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(OCCOCCO)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,85.42,False,4.0503,False,477.1601384,False,False
COC(=O)c1ccc2c(c1)nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,117.95,False,3.3187,True,557.2404969,False,False
CONC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,102.49,False,4.8437,False,541.1550531,False,False
CC(C)N1CCC(NC(=O)c2nc3ccccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,114.52,False,3.1951,True,506.150302,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,92.15,False,3.326,True,454.1884018,False,False
CC(C)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3[nH]2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,116.56,False,3.6292,True,497.1829821,False,False
O=C(O)c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)no1,125.28,False,3.7945,True,526.1553874,False,False
COCCOCCn1c(C(=O)NC2CCN(C(C)C)CC2)cc2cc(OCc3cc(-c4ccc(Cl)s4)on3)ccc21,113.49,False,4.5093,False,525.1237529,False,False
COCCNC(=O)c1ccc(C(=O)NC2CCN(C(C)C)CC2)n1Cc1cc(-c2ccc(Cl)s2)on1,90.99,False,5.8558,False,600.217319,False,False
O=C(Nc1ccc(-n2ncccc2=O)cc1)c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,101.63,False,3.8851,True,533.1863532,False,False
COCCOc1nccc2nc(C(=O)NC3CCN(C(C)C)CC3)n(Cc3nnc(-c4ccc(Cl)s4)s3)c12,107.84,False,5.2527,False,528.0771371,False,False
CNC(=O)C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ccnc2c1,107.29,False,4.3408,False,575.1540075,False,False
O=C(NCC(NC1CCC1)C(=O)Nc1ccc(N2CCOCC2=O)cc1F)c1ccc(Cl)s1,125.7,False,2.8328,True,543.0801739,False,False
O=C(Cn1c(C(=O)NC2CCN(C3CC3)CC2)cc2cc(OCCOCCO)ccc21)Nc1ccc(Cl)cn1,99.77,False,2.783,True,494.1190821,False,False
CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3[nH]2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,117.95,False,3.0727,True,555.2248469,False,False
CC(C)N1CCC(NC(CNC(=O)c2ccc(Cl)s2)C(=O)Nc2ccc(N3CCOCC3=O)cc2)CC1,125.28,False,2.7683,True,484.1084372,False,False
NC(=O)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,103.01,False,2.9642,True,547.2020032,False,False
COCCOC(=O)c1ccc2c(c1)c(C(=O)NC1CCN(C(C)C)CC1)nn2Cc1cc(-c2ccc(Cl)s2)on1,106.39,False,4.3324,False,483.1131882,False,False
O=C(NCC1CCN(c2ccncc2)CC1)c1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NC2CC2)c1,111.72,False,4.8603,False,585.1812678,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N(C)CCO)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,83.56,False,5.5485,False,566.1851462,False,False
COCC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1cc2cnccc2[nH]1,116.73,False,4.1214,False,584.1972522,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)NCC(O)CCl)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,95.6,False,3.4791,True,504.0692748,False,False
O=C(O)c1cccc2c1nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,125.52,False,4.3866,False,618.1582799,False,False
CC(C)N1CCC(N(C)C(=O)c2nc3cc(OCCO)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,113.49,False,4.5093,False,525.1237529,False,False
O=C(Nc1ccc(-n2ccc(=O)[nH]c2=O)cc1)c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,112.82,False,3.0393,True,528.2251812,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCCN4CCNC4=O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,127.81,False,4.546,False,544.0720517,False,False
CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)O)cc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,121.94,False,4.8441,False,638.2078169,False,False
N=C(N)c1ccc(O)c(CN2CCC(NS(=O)(=O)c3cc4ccc(F)cc4s3)C2=O)c1,113.49,False,4.7553,False,527.139403,False,False
CC(C)N1CCC(NC(=O)c2ccc(C(=O)O)n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,136.58,False,2.10947,True,462.0831753,False,False
O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1ccc2cnccc2c1,100.6,False,4.2071,False,476.128504,False,False
O=C(c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1)N1CCC(Nc2ccncc2)CC1,70.58,False,4.136,False,471.0478111,False,False
O=C1CCN(c2ccc(NC(=O)c3nc4ccccc4n3Cc3cc(-c4ccc(Cl)s4)on3)cc2)CC1,89.08,False,5.5662,False,518.1291727,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)OCCO)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,93.26,False,5.8761,False,531.1131882,False,False
Nc1ccc(NC(=O)CCNC(=O)c2ccc(Cl)s2)cc1,122.72,False,3.053,True,521.1499677,False,False
N=C(N)c1ccc(O)c(CN2CCC(NS(=O)(=O)c3ccc(-c4ccon4)s3)C2=O)c1,84.22,False,2.7423,True,323.0495254,True,False
CC(C)N1CCC(NC(=O)c2cc3cc(C#N)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,162.61,False,1.47217,False,461.0827607,False,False
N=C(N)c1ccc(N)c(CN2CCC(NS(=O)(=O)c3cc4c(Cl)cccc4s3)C2=O)c1,87.09,False,5.53378,False,507.1495738,False,False
O=C(Cn1c(C(=O)NC2CCN(C3CC3)CC2)cc2cc(C(=O)O)ccc21)Nc1ccc(Cl)cn1,142.37,False,2.50037,True,477.0696092,False,False
Nc1ccc2ccc(CN3CCN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3=O)cc2n1,116.56,False,3.3832,True,495.167332,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(N)=O)cnc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,96.6,False,3.7182,True,486.0587101,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N4CC(O)C4)cc23)CC1,119.28,False,4.156,False,526.1553874,False,False
CC(=O)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,116.73,False,3.8738,True,582.1816022,False,False
CC(C)c1ncc(C(=O)NC2CCN(C(C)C)CC2)n1Cc1cc(-c2ccc(Cl)s2)on1,80.37,False,4.8002,False,482.1179393,False,False
CC(C)N1CCC(NC(=O)c2cc3c(C(=O)N(C)CCO)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,76.19,False,5.0273,False,475.1808739,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)scc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,103.84,False,4.7264,False,583.2020032,False,False
COc1cc2cc(C(=O)NC3CCN(C4CC4)CC3)n(Cc3cc(-c4ccc(Cl)s4)on3)c2cn1,129.45,False,3.0857,True,504.134652,False,False
CCOC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,85.42,False,4.8197,False,511.1444884,False,False
CC(C)N1CCC(NC(=O)c2nc3ccc(OCCO)cc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,89.6,False,5.8388,False,554.1754542,False,False
COCCOc1cccc2c1nc(C(=O)N(C)C1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,121.61,False,2.6971,True,514.2095312,False,False
CCOC(=O)OC(C)OC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,101.82,False,3.6934,True,542.2408313,False,False
COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3c(C(=O)N4CC(OC)C4)cccc32)c1,153.98,False,4.0019,False,614.2255751,False,False
Nc1ccnc2cc(CN3C(=O)CN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3C(=O)N3CCOCC3)ccc12,76.04,False,3.7716,True,518.2893057,False,False
O=C(Cn1c(C(=O)N2CCN(CC(=O)N3CCCC3)CC2)nc2ccccc21)Nc1ccc(Cl)cn1,126.14,False,2.9456,True,599.1063886,False,False
CC(C)N1CCC(NS(=O)(=O)CCNC(=O)c2cccc(Cl)c2)CC1,103.67,False,2.1036,True,509.1942154,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)OCC(=O)O)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,78.51,False,1.862,False,387.1383404,True,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N(C)CC(=O)O)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,139.79,False,3.1453,True,535.1292322,False,False
CC(C)N1CCC(NC(=O)c2nc3ccc(OCCO)cc3n2Cc2nnc(-c3ccc(Cl)s3)s2)CC1,133.8,False,3.0605,True,548.1608667,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NC(C)(CO)CO)cc23)CC1,105.4,False,4.2917,False,560.1431085,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCCC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,145.75,False,3.5302,True,614.2078169,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N4CC(C(=O)O)C4)cc23)CC1,96.5,False,4.1399,False,530.1866875,False,False
O=C(NCC(NC1CCC1)C(=O)Nc1ccc(N2CCOCC2=O)cc1)c1ccc(Cl)s1,133.8,False,4.2137,False,610.1765168,False,False
N=C(N)c1c[nH]c2ccc(CCNC(=O)c3ccc(-c4cnnc(N)n4)cc3)cc12,99.77,False,2.6439,True,476.128504,False,False
COCCOc1nccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,159.45,False,1.85867,False,400.1760073,True,False
CC(C)OC(=O)CNC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,123.5,False,2.7462,True,529.2204302,False,False
Cc1ccc(NC(=O)Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3ccccc32)cc1,131.59,False,3.5853,True,576.1921668,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NC#N)cc23)CC1,66.37,False,4.19102,False,432.2525263,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(CO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,129.08,False,4.26798,False,551.1506364,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCC(N4CCCC4=O)CC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,83.53,False,5.1544,False,512.1648895,False,False
NC(=O)c1ccc(N2CCC(CN3CCN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3=O)CC2)nc1,116.81,False,4.1309,False,627.2394514,False,False
CC(C)N1CCC(NC(=O)c2nc3ccc(C(=O)NCCO)cc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,116.91,False,2.7981,True,547.111474,False,False
COc1nccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,141.48,False,2.0481,True,541.2204302,False,False
CC(C)N1CCC(NC(=O)c2cn(Cc3cc(-c4ccc(Cl)s4)on3)c(C3CC3)n2)CC1,114.27,False,2.7296,True,485.1942154,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(Br)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,76.19,False,4.7813,False,473.1652238,False,False
O=C(Cn1c(C(=O)N2CCC(Nc3ccncc3)CC2)nc2ccccc21)Nc1ccc(Cl)cn1,63.3,False,6.4246,False,560.0648369,False,False
COCCOCCOCc1cc(C(=O)NC2CCN(C(C)C)CC2)n(CC(=O)Nc2ccc(Cl)cn2)n1,105.04,False,3.8351,True,489.1680007,False,False
CC(C)N1CCC(NC(=O)c2nc(C(=O)OC(C)(C)C)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,119.84,False,2.3524,True,536.251396,False,False
CC(C)N1CCC(NC(=O)c2nc(C(=O)NCCO)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,102.49,False,4.8592,False,533.1863532,False,False
CC(C)CN1CC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)C1,125.52,False,2.626,True,520.1659521,False,False
COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1,63.3,False,5.1295,False,468.1386747,False,False
O=C(Nc1ccc(N2CCNCC2=O)cc1)c1nc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,110.61,False,3.3512,True,528.2251812,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NCCN3CCOCC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,105.29,False,4.643,False,532.1084372,False,False
O=C(CCNS(=O)(=O)c1ccc(Cl)s1)Nc1ccc(N2CCOCC2=O)cc1,117.76,False,2.9659,True,589.2238013,False,False
CC(C)N1CCC(NC(=O)c2nc3ccccc3n2CC(=O)Nc2ccc(Cl)cc2)CC1,104.81,False,2.0718,True,443.0376404,False,False
COCC1CCCN1CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,79.26,False,3.931,True,453.1931528,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)NCCS(N)(=O)=O)cc23)CC1,121.96,False,3.5926,True,614.1536732,False,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N(C)CC(=O)O)cc23)CC1,165.45,False,3.0754,True,633.1594868,False,False
COc1cccc(Cn2c(C(=O)Nc3ccc(N4CCOCC4=O)cc3)nc3c(C(=O)O)cccc32)c1,133.8,False,4.2137,False,598.1765168,False,False
COC(=O)CN(C1CCN(Cc2ccc3c(N)ccnc3c2)C1=O)S(=O)(=O)c1cc2ccc(Cl)cc2s1,122.99,False,3.4069,True,500.1695845,False,False
COc1cc2cc(C(=O)Nc3ccc(N4CCOCC4=O)cc3)n(Cc3cc(-c4ccc(Cl)s4)on3)c2cn1,122.9,False,3.6499,True,558.0798395,False,False
CC(C)N1CCC(NC(=O)c2nc(C(=O)O)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,111.72,False,5.0786,False,563.1030175,False,False
CCOC(=O)c1cc(C(=O)Nc2ccc(N3CCOCC3=O)cc2)n(CC(=O)Nc2ccc(Cl)cn2)n1,113.49,False,3.6021,True,477.1237529,False,False
O=C(Cn1c(C(=O)Nc2ccc(N3CCOC3=O)cc2)nc2ccccc21)Nc1ccc(Cl)cn1,144.75,False,2.3624,True,526.1367601,False,False
O=C(NC1CCN(C2CC2)CC1)c1nc2c(n1Cc1cc(-c3ccc(Cl)s3)on1)CC(C(=O)O)CC2,118.45,False,3.9323,True,490.1156308,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)NC3CCC3)nn2CC(=O)Nc2ccc(Cl)cn2)CC1,113.49,False,3.8474,True,529.1550531,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)scc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,121.25,False,2.4551,True,501.2255156,False,False
O=C(Nc1ccc(N2CCOCC2=O)cc1)c1cc(-c2ccco2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,113.49,False,4.8168,False,533.0958239,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCCC3CO)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,115.63,False,5.1768,False,549.0873674,False,False
