SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
CC(C)N1CCC(NC(=O)c2cc(C(=O)NCCCO)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,577.0872791,False,76.19,False,6.8777,False,False
CC(C)N1CCC(NC(=O)c2nc3cc(C(=O)OCCO)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,450.1361762,False,159.36,False,2.43387,True,False
CNC(=O)CN1CCN(C(=O)c2nc3ccccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,640.2122336,False,115.9,False,6.3657,False,False
CN1C2CCC1CC(NC(=O)c1nc3ccccc3n1Cc1cc(-c3ccc(Cl)s3)on1)C2,478.1674763,False,125.58,False,2.72567,True,False
Nc1nccc2ccc(C3(O)CCN(C(=O)c4ccc(-c5ccc(=O)[nH]c5)cc4)CC3)cc12,440.1848406,False,112.31,False,3.2961,True,False
CC(C)N1CCC(NC(=O)c2ccc(C(=O)O)n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,462.0831753,False,136.58,False,2.10947,True,False
O=C(c1nn(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12)N1CCC(N2CCCC2=O)CC1,517.0975382,False,93.26,False,5.8336,False,False
CC(OC(=O)OC1CCCCC1)OC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1,697.2336973,False,138.02,False,7.0458,False,False
CC(C)N1CCC(NC(=O)c2cc3nc(O)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,583.2673804,False,113.85,False,3.037,True,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)O)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,477.1237529,False,113.49,False,3.6021,True,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)OCC(=O)O)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,557.1499677,False,121.68,False,2.9589,True,False
COCc1nc(C(=O)NC2CCN(C(C)C)CC2)cn1Cc1cc(-c2ccc(Cl)s2)on1,511.1986321,False,108.72,False,3.0561,True,False
COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)c(C)c3ccccc32)c1,530.2408313,False,108.8,False,2.6403,True,False
CS(=O)(=O)c1ccc2c(c1)cc(C(=O)N1CCC(N3CCCC3=O)CC1)n2CC(=O)Nc1ccc(Cl)cn1,519.1996947,False,158.55,False,1.3757,False,False
CNC(=O)CN1CCN(C(=O)c2nc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,548.0413458,False,92.7,False,4.1213,False,False
COCCNC(=O)c1ccc(C(=O)NC2CCN(C(C)C)CC2)n1Cc1cc(-c2ccc(Cl)s2)on1,600.217319,False,90.99,False,5.8558,False,False
COc1cccc(Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3cc(C(=O)N4CC(O)C4)ccc32)c1,616.223467,False,122.8,False,4.3192,False,False
CC(=O)N1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,582.1816022,False,116.73,False,3.8738,True,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,450.2267054,False,96.69,False,3.394,True,False
COC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(CC(=O)Nc2ccc(Cl)cn2)n1,498.178231,False,129.45,False,3.0242,True,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CC(O)C4)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,612.2105643,False,105.29,False,5.6643,False,False
N=C(N)c1ccc(N)c(CN2CCC(NS(=O)(=O)c3ccc(-c4ccon4)s3)C2=O)c1,460.0987451,False,168.4,False,1.34877,False,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)N4CC(O)C4)ccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,581.1863532,False,103.84,False,4.4788,False,False
COC(=O)c1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,553.2204302,False,132.69,False,2.1427,True,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)O)cccc3n2Cc2n[nH]c3ccc(Cl)cc23)CC1,564.1921668,False,136.96,False,2.3307,True,False
CC(C)N1CCC(NC(=O)c2cnc(C3CCCC3)n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,520.1659521,False,125.52,False,2.626,True,False
CN(CC1OCCO1)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,560.1608667,False,133.8,False,3.203,True,False
COCCOCc1cccc2c1nc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cn1,500.144903,False,63.3,False,5.8012,False,False
O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1nc(C(=O)N2CCC(O)C2)cs1,555.2248469,False,125.79,False,4.173,False,False
CC(C)N1CCC(NC(=O)c2nc(C(=O)OC(C)(C)C)cn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,536.251396,False,119.84,False,2.3524,True,False
CC(C)N1CCC(NC(=O)c2nc3cc(OCCO)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,541.2204302,False,141.48,False,2.0481,True,False
O=C(Nc1ccc(N2CCOCC2=O)cc1)c1cc(-c2ccco2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,533.0958239,False,113.49,False,4.8168,False,False
CC(C)CN1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,496.1699748,False,63.3,False,5.9097,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)OCC(=O)O)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,541.1550531,False,102.49,False,4.8437,False,False
O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1CC1CCN(c2ccnc(NCCO)n2)CC1,436.2274544,False,66.37,False,4.0217,False,False
CC(C)N1CCC(NC(=O)c2cc3c(Cl)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,516.1153524,False,63.3,False,6.3155,False,False
NC(=O)C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,530.0597728,False,152.58,False,1.9671,False,False
COc1ccc(NC(=O)Cn2c(C(=O)NC3CCN(C(C)C)CC3)cc3ccccc32)cc1,448.2474409,False,75.6,False,3.8912,True,False
NC(=O)c1cccc(-c2ccc(C(=O)N3CCC(c4ccc5ccnc(N)c5c4)CC3)cc2)c1,504.2736556,False,87.04,False,3.1175,True,False
CCN(CC)C(=O)N1CCN(C(=O)c2nc3ccccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,538.1553874,False,87.71,False,3.8347,True,False
CC(C)N1CCC(NC(=O)c2cc3cc(C(=O)NCCO)ccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,540.2251812,False,128.59,False,2.6531,True,False
