SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
CCOc1ccccc1N1CCN(Cc2cccnc2)CC1,378.1611244,True,55.04,True,4.7588,False,False
COc1ccccc1N1CCN(Cc2cc(CO)c3cccccc2-3)CC1,536.3151265,False,31.42,False,5.453,False,False
COc1ccccc1N1CCN(Cc2cnn(-c3ccccn3)c2)CC1,358.2045135,True,15.71,False,4.6844,False,False
Cc1ccc(OCCNCCCOc2ccccc2C)cc1,287.1521435,False,50.72,True,2.8297,True,False
Fc1cccc(F)c1CN1CCOC(CCc2ccccc2)C1,332.1888634,True,15.71,False,4.1222,False,False
CCOc1ccccc1N1CCN(Cc2c[nH]c3ccccc23)CC1,365.1602636,True,21.7,False,4.4188,False,False
N#CC(C#N)=Cc1cc(CN2CCN(c3ccc(Cl)cc3)CC2)c[nH]1,376.2514636,True,23.55,False,4.88334,False,False
c1ccc(-c2nc(CN3CCN(c4ccccn4)CC3)c[nH]2)cc1,375.1513683,True,28.6,False,3.8537,True,False
c1ccc(CCN2CCC(c3cc(C4CCCCC4)n[nH]3)CC2)cc1,317.1640456,False,69.85,False,2.76746,True,False
CCOc1ccccc1OCC1CN(Cc2ccc(Cl)cc2Cl)CCO1,408.2080746,True,24.3,False,5.0607,False,False
Cc1nn(C2CCN(Cc3ccccc3)CC2)cc1-c1ccccc1,283.1936144,False,21.26,False,3.98632,True,False
Cc1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)CO4)CC2)cc1,383.1764401,True,26.79,False,3.4354,True,False
Clc1ccc2nc(CN3CCN(c4ccc(Cl)c(Cl)c4)CC3)cn2n1,352.1454744,True,24.3,False,3.8479,True,False
Clc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,382.1811912,True,23.55,False,4.9199,False,False
COc1ccccc1N1CCN(Cc2cn3ccccc3n2)CC1,394.1214834,True,46.94,True,3.7314,True,True
c1ccc2c(c1)CCN(Cc1c[nH]c3ncccc13)C2,321.0799529,True,19.37,False,3.7106,True,False
FC(F)(F)c1nc2c(OCCNCc3ccccc3)cc(Cl)cc2[nH]1,316.1687966,False,33.95,False,3.5566,True,False
COc1cccc(C(=O)NCCCCN2CCN(c3cccc4ccccc34)CC2)c1,369.2052417,True,54.04,True,2.2558,True,True
Clc1cccc(CN2CC=C(c3nc4ccccc4s3)CC2)c1,517.139593,False,109.43,False,3.8145,True,False
Clc1ccc(CN2CC=C(c3nc4cc(Cl)ccc4o3)CC2)cc1,291.1735477,False,22.27,False,3.4901,True,False
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,334.1905947,True,60.94,False,2.49732,True,False
O=c1ccc2ccc(CN3CC=C(c4ccccc4)CC3)cc2o1,283.1320768,False,70.17,False,2.4371,True,False
COc1cc(CN2CCN(c3ccccc3OC)CC2)ccc1OCCF,374.2005709,True,34.17,False,3.3743,True,False
Oc1nc2c(OCCNCc3ccccc3)cccc2[nH]1,350.1298243,True,46.06,True,4.01518,False,False
CCOc1ccccc1OCC1CN(Cc2ccc(Cl)cc2)CCO1,448.0760093,False,33.01,False,3.2697,True,False
O=C(CCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,350.1298243,True,46.06,True,4.01518,False,False
COc1ccccc1N1CCN(Cc2cc(CN(C)C)c3cccccc2-3)CC1,388.2011594,True,50.83,True,2.8508,True,True
CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,319.1796957,False,48.05,True,2.7939,True,False
c1ccc(N2CCN(Cc3cn(-c4ccccc4)nn3)CC2)cc1,336.183778,True,41.57,True,3.70552,True,True
COc1ccc(N2CCN(CCC3OCCc4ccccc43)CC2)cc1,378.2307282,True,32.78,False,4.2751,False,False
Cc1c(CN2CCN(c3ccccc3)CC2)cnn1-c1ccccc1,280.1211778,False,54.27,True,3.317,True,False
Oc1ccc(N2CCN(Cc3cnn(-c4ccc(Cl)cc4)c3)CC2)cc1,337.179027,True,44.81,True,2.64812,True,True
Cc1ccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)cc1,369.0840597,True,22.27,False,4.2526,False,False
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,322.1793613,True,44.39,True,2.8937,True,True
COc1cccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1,368.1291556,True,36.69,False,4.07702,False,False
COc1ccccc1N1CCN(Cc2cc3c(=O)[nH]c(N(C)C)nc3[nH]2)CC1,310.1593748,False,35.16,False,3.0242,True,False
Cc1c(-c2ccccc2)n[nH]c1C1=CCN(CCc2ccccc2)CC1,407.2208918,True,53.09,True,2.24352,True,True
Clc1ccc(CN2CC=C(c3nc4ccccc4s3)CC2)cc1,319.1339066,False,30.49,False,4.08592,False,False
CCOc1cc(Cl)ccc1OCC1CN(Cc2ccc(Cl)cc2)CCO1,281.1779644,False,12.47,False,3.5202,True,False
Clc1ccc(-n2cc(CCCN3CCN(c4ccccc4)CC3)cn2)cc1,397.2365419,True,54.04,True,3.036,True,True
Clc1ccc(-n2cc(COCCCN3CCN(c4ccccc4)CC3)cn2)cc1,334.1593748,True,46.06,True,3.50088,True,True
COc1ccccc1N1CCN(CC(=O)Nc2cccc(C)c2)CC1,350.1994281,True,41.57,True,4.01394,False,False
Clc1ccccc1OCCNCCCOc1ccccc1,365.0516625,True,23.55,False,3.5429,True,False
CCCNC1CCc2nc(N)sc2C1,395.1764401,True,26.79,False,3.6015,True,False
COc1ccc(N2CCN(Cc3ccc4c(c3)OCC(=O)N4)CC2)cc1,415.1162059,True,30.93,False,4.6472,False,False
Cc1cccc(OCCNCCCOc2ccccc2)c1,417.1374678,True,26.79,False,4.0888,False,False
